Closed Time,Created Time,Department,Ticket Id,Due by Time,First Response Time (in Hrs),First Response Status,Group,Impact,Priority,Requester Email,Resolution Status,Resolution Time (in Hrs),Agent,Type,Urgency
2/7/23 15:35,2/2/23 10:37,,96620,2/23/23 11:01,22:34:21,Within SLA,SD - SS - Student Support,Medium,Low,3479,Within SLA,22:34:27,7107,Incident,Low
2/3/23 11:35,2/2/23 10:54,,96622,2/23/23 10:58,0:00:00,,SD - SS - Student Support,Low,Low,9006,Within SLA,0:37:23,7107,Incident,Low
2/4/23 12:34,2/2/23 11:03,Dayton School of Business,96623,2/23/23 8:44,7:47:05,Within SLA,SD - LS - Emergencies,Low,Low,9351,Within SLA,8:16:18,1344,Incident,Low
2/15/23 14:34,2/2/23 11:04,,96624,2/13/23 11:04,2:36:56,Within SLA,SD - SS - Student Support,Low,Medium,3322,SLA Violated,73:13:23,7107,Incident,Low
2/9/23 15:34,2/2/23 11:59,Strategic Communications,96625,2/23/23 12:29,1:52:00,Within SLA,SD - SS - Student Support,Low,Low,9948,Within SLA,39:05:14,7107,Incident,Low
2/10/23 9:35,2/2/23 12:02,Adult Professional Studies,96626,2/17/23 17:00,0:00:00,,SD - SS - Checkouts,Low,Medium,9185,Within SLA,41:56:07,7107,Service Request,High
2/2/23 13:04,2/2/23 12:05,,96627,2/22/23 12:05,0:00:00,,SD - SS - Student Support,Low,Low,6071,Within SLA,0:59:18,7107,Incident,Low
2/3/23 12:35,2/2/23 12:07,,96628,7/10/24 12:35,0:00:00,,SPAM Email,Medium,Low,9445,Within SLA,0:00:01,7107,Incident,Low
2/2/23 12:30,2/2/23 12:30,,96629,3/16/23 12:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/7/23 15:35,2/2/23 12:36,,96630,2/23/23 12:41,0:00:00,,SD - SS - Student Support,Medium,Low,9421,Within SLA,20:54:50,7107,Incident,Low
2/3/23 17:34,2/2/23 12:48,Residence Life,96631,2/23/23 12:56,4:04:17,Within SLA,SD - FT - Employee Software Support,Low,Low,2309,Within SLA,4:04:24,7274,Incident,Low
2/3/23 13:35,2/2/23 13:12,Athletics,96632,7/10/24 13:22,0:00:00,,SPAM Email,Medium,Low,8463,Within SLA,0:13:06,7107,Incident,Low
2/2/23 13:20,2/2/23 13:20,,96633,3/16/23 13:20,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/9/23 10:34,2/2/23 13:27,,96634,7/10/24 14:21,0:00:00,,SPAM Email,Medium,Low,4645,Within SLA,32:13:03,7107,Incident,Low
3/2/23 10:34,2/2/23 13:32,Student Life,96635,2/8/23 13:32,4:01:06,Within SLA,SD - FT - Employee Software Support,Medium,High,7449,SLA Violated,167:15:56,7107,Incident,Low
2/4/23 12:34,2/2/23 13:45,School of Education,96636,2/23/23 10:01,0:16:21,Within SLA,SD - FT - Employee Hardware Support,Medium,Low,5295,Within SLA,6:59:52,7107,Incident,Low
2/8/23 15:35,2/2/23 13:45,Information Technology Services,96637,2/2/23 14:00,0:00:00,,SD - SS - Checkouts,Low,Medium,8855,SLA Violated,28:06:35,7107,Service Request,High
2/3/23 17:34,2/2/23 13:46,Information Technology Services,96638,2/2/23 14:00,0:00:00,,SD - SS - Checkouts,Low,Medium,8855,SLA Violated,3:13:32,7107,Service Request,High
2/2/23 13:49,2/2/23 13:46,School of Education,96639,2/22/23 13:46,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,5295,Within SLA,0:02:28,7107,Incident,Low
2/2/23 14:51,2/2/23 14:51,,96640,3/16/23 14:51,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/2/23 16:56,2/2/23 16:17,Student Life,96641,2/22/23 16:23,0:00:00,,SD - FT - Employee Software Support,Low,Low,2309,Within SLA,0:33:20,7274,Incident,Low
2/3/23 18:34,2/2/23 16:38,,96642,2/23/23 16:39,0:21:49,Within SLA,SD - SS - Discovery & Zoom,Low,Low,8852,Within SLA,0:21:49,7107,Incident,Low
2/2/23 17:30,2/2/23 17:30,,96643,3/16/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/8/23 14:34,2/2/23 17:30,,96644,2/24/23 8:30,23:14:35,Within SLA,SD - SS - Student Support,Low,Low,6440,Within SLA,24:04:38,7107,Incident,Low
2/6/23 15:42,2/2/23 18:04,,96645,3/17/23 8:00,0:00:00,,NT - General,Medium,Low,4694,Within SLA,16:42:38,7107,Incident,Low
2/8/23 14:34,2/2/23 20:09,,96646,2/24/23 8:55,0:00:00,,SD - SS - Student Support,Medium,Low,4618,Within SLA,23:39:42,7107,Incident,Low
2/8/23 13:35,2/2/23 20:24,,96647,2/24/23 8:05,0:00:00,,SD - SS - Student Support,Low,Low,3479,Within SLA,23:30:08,7107,Incident,Low
2/10/23 14:34,2/2/23 21:18,,96648,2/15/23 8:54,16:35:51,Within SLA,SD - SS - Student Support,Low,Medium,6462,Within SLA,41:40:47,7107,Incident,Low
2/3/23 2:11,2/3/23 2:11,,96649,2/22/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
2/3/23 6:30,2/3/23 6:30,,96650,3/16/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/3/23 9:11,2/3/23 7:59,Information Technology Services,96651,2/3/23 16:00,0:00:00,,NT - General,Medium,Urgent,2101,Within SLA,1:11:07,7107,Service Request,High
2/4/23 14:34,2/3/23 9:56,,96652,2/14/23 12:51,0:00:00,,SD - DC - Graphic Design,Low,Medium,1074,Within SLA,4:09:55,7107,Service Request,Low
2/27/23 8:34,2/3/23 10:25,Information Technology Services,96653,3/22/23 10:34,75:18:50,SLA Violated,NT - General,Medium,Low,8948,Within SLA,115:00:23,7107,Incident,Low
2/3/23 10:30,2/3/23 10:30,,96654,3/17/23 10:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/8/23 10:34,2/3/23 10:53,Athletics,96655,2/24/23 11:50,0:00:00,,SD - FT - Employee Hardware Support,Low,Low,5120,Within SLA,16:44:03,7107,Incident,Low
2/17/23 14:34,2/3/23 12:23,,96656,2/14/23 12:23,19:12:32,Within SLA,SD - SS - Discovery & Zoom,Low,Medium,3088,SLA Violated,82:53:44,7107,Incident,Low
2/3/23 12:30,2/3/23 12:30,,96657,3/17/23 12:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/8/23 14:34,2/3/23 13:01,,96658,2/24/23 13:30,11:27:03,Within SLA,SD - SS - Student Support,Medium,Low,9334,Within SLA,19:04:42,7107,Incident,Low
2/15/23 8:34,2/3/23 13:03,,96659,2/15/23 13:24,11:31:29,Within SLA,SD - SS - Student Support,Low,Medium,3545,Within SLA,58:10:51,7107,Incident,Low
2/4/23 15:34,2/3/23 13:30,Dayton School of Business,96660,2/23/23 15:30,0:00:00,,SD - LS - Emergencies,Low,Low,4081,Within SLA,1:30:19,1344,Incident,Low
3/4/23 16:34,2/3/23 13:54,,96663,2/9/23 13:54,1:47:15,Within SLA,SD - SS - Student Support,Medium,High,3379,SLA Violated,56:21:24,7107,Incident,Low
2/3/23 14:50,2/3/23 14:50,,96664,3/17/23 14:50,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:02,7107,Incident,Low
2/8/23 9:43,2/3/23 15:42,Information Technology Services,96670,2/23/23 15:42,0:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,21:01:42,7274,Incident,Low
2/8/23 14:34,2/3/23 16:46,,96671,2/27/23 8:28,15:06:18,Within SLA,SD - SS - Student Support,Medium,Low,5130,Within SLA,15:06:25,7107,Incident,Low
2/3/23 17:30,2/3/23 17:30,,96672,3/17/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/7/23 14:35,2/3/23 19:37,Center for Academic Excellence,96673,2/16/23 8:33,0:00:00,,SD - DC - Graphic Design,Low,Medium,6864,Within SLA,6:02:32,7107,Service Request,Low
2/7/23 14:35,2/3/23 19:54,Center for Academic Excellence,96674,2/16/23 8:30,0:00:00,,SD - DC - Graphic Design,Low,Medium,6864,Within SLA,6:05:31,7107,Service Request,Low
2/10/23 11:31,2/4/23 7:00,Information Technology Services,96675,2/24/23 8:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,39:31:50,7274,Service Request,Low
2/6/23 8:00,2/4/23 7:00,Information Technology Services,96676,2/24/23 8:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,0:00:14,7274,Service Request,Low
4/28/23 16:35,2/4/23 7:49,,96677,3/17/23 17:00,14:45:51,Within SLA,NT - Dorms,Medium,Low,3415,SLA Violated,502:32:04,3588,Incident,Low
2/7/23 16:35,2/4/23 13:51,,96678,2/27/23 9:19,0:00:00,Within SLA,SD - SS - Student Support,Low,Low,2484,Within SLA,7:16:57,7107,Incident,Low
2/7/23 8:21,2/4/23 14:55,,96679,2/24/23 8:00,0:00:00,,SD - ES - Event Support,Low,Low,1075,Within SLA,9:21:37,9243,Incident,Low
2/8/23 14:35,2/4/23 17:01,,96680,2/27/23 8:54,14:40:15,Within SLA,SD - SS - Student Support,Medium,Low,6463,Within SLA,14:41:19,7107,Incident,Low
2/9/23 15:34,2/4/23 20:26,,96681,2/27/23 8:25,7:50:45,Within SLA,SD - SS - Student Support,Medium,Low,2381,Within SLA,25:09:00,7107,Incident,Low
2/10/23 11:32,2/5/23 7:01,Information Technology Services,96682,2/24/23 8:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,39:32:51,7274,Service Request,Low
3/20/23 9:34,2/5/23 19:18,,96683,3/23/23 8:26,20:29:59,Within SLA,NT - General,Medium,Low,9945,Within SLA,244:08:58,7107,Incident,Low
2/15/23 8:34,2/5/23 19:56,,96684,2/16/23 8:20,9:00:00,Within SLA,SD - SS - Student Support,Low,Medium,6247,Within SLA,54:14:17,7107,Incident,Low
2/6/23 20:09,2/5/23 19:56,,96685,2/23/23 17:00,9:00:00,Within SLA,SD - SS - Student Support,Low,Low,6247,Within SLA,9:00:00,7107,Incident,Low
2/6/23 20:09,2/5/23 19:56,,96686,2/23/23 17:00,9:00:00,Within SLA,SD - SS - Student Support,Low,Low,6247,Within SLA,9:00:00,7107,Incident,Low
2/6/23 20:09,2/5/23 19:56,,96687,2/23/23 17:00,9:00:00,Within SLA,SD - SS - Student Support,Low,Low,6247,Within SLA,9:00:00,7107,Incident,Low
2/6/23 20:09,2/5/23 19:56,,96688,2/23/23 17:00,9:00:00,Within SLA,SD - SS - Student Support,Low,Low,6247,Within SLA,9:00:00,7107,Incident,Low
2/6/23 20:09,2/5/23 19:56,,96689,2/23/23 17:00,9:00:00,Within SLA,SD - SS - Student Support,Low,Low,6247,Within SLA,9:00:00,7107,Incident,Low
2/6/23 4:31,2/6/23 4:31,,96690,3/17/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/6/23 6:30,2/6/23 6:30,,96691,3/17/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/7/23 17:35,2/6/23 7:18,,96692,2/27/23 8:01,8:59:43,Within SLA,SD - ES - Event Support,Low,Low,4665,Within SLA,8:59:44,7107,Incident,Low
2/6/23 8:44,2/6/23 7:59,Information Technology Services,96693,2/6/23 16:00,0:00:00,,NT - General,Medium,Urgent,2101,Within SLA,0:44:54,7107,Service Request,High
2/8/23 8:35,2/6/23 9:09,Strategic Communications,96694,2/27/23 9:21,8:14:29,Within SLA,SD - FT - Refunds and E-Texts,Low,Low,1056,Within SLA,8:14:42,7107,Incident,Low
2/8/23 15:35,2/6/23 9:27,Center for Wholeness and Wellness,96695,2/27/23 10:16,1:52:33,Within SLA,SD - FT - Employee Hardware Support,Low,Low,1074,Within SLA,14:19:18,7107,Incident,Low
2/7/23 12:35,2/6/23 9:32,Student Life,96696,2/27/23 10:26,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,2668,Within SLA,2:09:26,7107,Incident,Low
5/12/23 14:34,2/6/23 9:57,Registrar,96697,7/12/24 13:28,1:28:10,Within SLA,AD - Portal,Low,Low,8876,Within SLA,604:06:14,8674,Incident,Low
2/6/23 10:30,2/6/23 10:30,,96698,3/20/23 10:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/10/23 15:35,2/6/23 10:35,Graduate Admissions ,96699,2/27/23 11:02,17:04:14,Within SLA,SD - FT - Employee Software Support,Low,Low,1695,Within SLA,31:33:26,7274,Incident,Low
2/7/23 17:35,2/6/23 10:40,Dayton School of Business,96700,2/16/23 10:45,0:31:22,Within SLA,SD - FT - Employee Software Support,Low,Medium,9325,Within SLA,6:15:58,7107,Incident,High
2/22/23 14:34,2/6/23 11:36,,96701,3/9/23 15:56,5:35:16,Within SLA,SD - FT - Card System (Transact),Low,Low,1952,Within SLA,25:38:24,7107,Incident,Low
2/22/23 14:34,2/6/23 11:43,Christian Studies and Philosophy,96702,2/10/23 11:43,5:31:39,Within SLA,SD - FT - Course Evaluations,Low,High,2597,SLA Violated,101:44:15,7107,Incident,Low
2/8/23 13:35,2/6/23 11:59,,96703,2/16/23 12:06,10:28:34,Within SLA,SD - SS - Student Support,Medium,Medium,1617,Within SLA,10:29:15,7107,Incident,Low
2/6/23 12:30,2/6/23 12:30,,96704,3/20/23 12:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/8/23 9:34,2/6/23 12:45,,96705,3/21/23 13:32,0:00:00,,NT - General,Medium,Low,6074,Within SLA,5:02:28,7107,Incident,Low
2/9/23 10:35,2/6/23 13:27,Student Life,96706,2/8/23 23:59,4:00:02,Within SLA,SD - ES - Event Support,Low,Low,2668,Within SLA,14:58:03,7107,Incident,Low
2/8/23 16:34,2/6/23 13:27,Information Technology Services,96707,2/10/23 13:28,0:00:00,,SD - FT - Employee Software Support,Low,High,3761,Within SLA,21:06:21,7274,Incident,Low
2/17/23 10:34,2/6/23 13:49,Dayton School of Business,96708,2/15/23 13:49,68:11:08,SLA Violated,SD - FT - Employee Software Support,Medium,Medium,9325,SLA Violated,67:55:01,7107,Incident,Low
2/16/23 14:35,2/6/23 14:36,Provost's Office,96709,2/16/23 14:40,4:01:27,Within SLA,SD - DC - Graphic Design,Low,Medium,2512,Within SLA,62:55:03,7107,Service Request,Low
2/17/23 14:34,2/6/23 14:44,,96710,2/22/23 15:00,0:47:54,Within SLA,SD - SS - Student Support,Low,Medium,3131,Within SLA,35:34:19,7107,Incident,Low
2/6/23 14:50,2/6/23 14:50,,96711,3/20/23 14:50,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/8/23 10:34,2/6/23 14:53,Athletics,96712,2/27/23 15:20,3:38:21,Within SLA,SD - FT - Employee Software Support,Low,Low,5150,Within SLA,4:14:43,7107,Incident,Low
2/7/23 16:35,2/6/23 15:06,,96713,2/27/23 15:35,1:00:45,Within SLA,SD - FT - Employee Lifecycle,Low,Low,7773,Within SLA,1:00:45,7107,Incident,Low
2/11/23 9:35,2/6/23 15:10,Music,96714,2/28/23 14:17,19:22:17,Within SLA,SD - LS - Emergencies,Low,Low,6708,Within SLA,20:43:56,1344,Incident,Low
2/9/23 16:34,2/6/23 15:10,,96715,2/28/23 14:45,0:00:00,,SD - LS - Emergencies,Medium,Low,3525,Within SLA,10:49:19,3945,Incident,Low
2/7/23 16:35,2/6/23 15:15,Center for Academic Excellence,96717,2/27/23 15:41,0:00:00,,SD - FT - Employee Hardware Support,Low,Low,7523,Within SLA,0:54:25,7107,Incident,Low
2/9/23 14:35,2/6/23 15:22,Athletics,96718,2/16/23 15:53,3:58:40,Within SLA,SD - DC - Graphic Design,Low,Medium,6418,Within SLA,16:42:59,7107,Service Request,Low
2/15/23 16:34,2/6/23 15:48,Ancient and Modern Languages,96719,2/16/23 16:57,1:26:24,Within SLA,SD - FT - Employee Hardware Support,Low,Medium,8694,Within SLA,53:37:37,7107,Incident,Low
2/7/23 8:41,2/6/23 16:08,Intercultural Affairs,96720,2/24/23 16:09,0:00:00,,SD - ES - Event Support,Low,Low,5953,Within SLA,1:32:57,2150,Incident,Low
2/8/23 11:36,2/6/23 16:25,"Safety, Security, and Switchboard",96721,2/28/23 8:25,0:00:00,,SD - FT - Employee Hardware Support,Low,Low,5662,Within SLA,3:11:00,7274,Incident,Low
2/6/23 17:30,2/6/23 17:30,,96722,3/20/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/9/23 15:34,2/6/23 19:05,,96723,3/1/23 10:12,5:22:03,Within SLA,SD - SS - Discovery & Zoom,Low,Low,6443,Within SLA,5:22:08,7107,Incident,Low
2/24/23 11:34,2/6/23 21:52,Information Technology Services,96724,7/15/24 9:54,16:22:40,Within SLA,AD - CampusVue,Medium,Low,3761,Within SLA,109:40:49,6342,Incident,Low
2/7/23 8:41,2/6/23 21:58,Intercultural Affairs,96725,2/24/23 17:00,0:00:00,,SD - ES - Event Support,Low,Low,5953,Within SLA,0:41:15,7107,Incident,Low
2/14/23 13:34,2/6/23 21:59,Information Technology Services,96726,2/8/23 17:00,37:09:48,SLA Violated,NT - General,Medium,High,6967,SLA Violated,37:40:17,3588,Incident,High
2/8/23 9:34,2/7/23 0:46,,96727,2/28/23 8:42,0:52:23,Within SLA,SD - FT - Student Escalation,Low,Low,7594,Within SLA,0:52:45,7274,Incident,Low
2/8/23 9:34,2/7/23 3:12,,96728,2/15/23 8:21,1:00:57,Within SLA,NT - General,Medium,Medium,1454,Within SLA,1:13:44,7107,Service Request,Low
2/7/23 6:32,2/7/23 6:32,,96729,3/20/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/10/23 11:30,2/7/23 7:00,Information Technology Services,96730,2/27/23 8:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,30:30:52,7274,Service Request,Low
2/7/23 8:40,2/7/23 7:59,Information Technology Services,96731,2/7/23 16:00,0:00:00,,NT - General,Medium,Urgent,2101,Within SLA,0:40:05,7107,Service Request,High
2/8/23 10:34,2/7/23 8:58,Controller's Office,96732,2/28/23 9:29,0:00:00,,SD - FT - Employee Hardware Support,Low,Low,2668,Within SLA,1:05:49,7274,Incident,Low
2/10/23 15:35,2/7/23 10:06,School of Education,96734,2/28/23 10:34,3:03:44,Within SLA,SD - FT - Employee Software Support,Low,Low,4642,Within SLA,23:01:05,7274,Incident,Low
10/19/23 11:37,2/7/23 10:14,Institutional Research and Effectiveness,96735,2/14/23 10:14,1:24:19,Within SLA,NT - General,Medium,Medium,1994,SLA Violated,1562:28:42,3588,Service Request,Low
2/14/23 9:34,2/7/23 10:27,Controller's Office,96736,2/28/23 11:26,1:13:02,Within SLA,SD - FT - Employee Software Support,Low,Low,3901,Within SLA,34:08:30,7107,Incident,Low
2/7/23 10:30,2/7/23 10:30,,96737,3/21/23 10:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
3/11/23 16:34,2/7/23 10:41,Communication and Theatre Arts,96738,3/2/23 17:00,69:18:06,SLA Violated,SD - SS - Checkouts,Low,Medium,5001,SLA Violated,212:25:45,7107,Service Request,High
3/9/23 17:34,2/7/23 11:54,,96739,2/13/23 11:54,1:21:28,Within SLA,SD - SS - Student Support,Medium,High,5048,SLA Violated,176:36:24,7107,Incident,Low
2/17/23 10:34,2/7/23 11:59,Center for Academic Excellence,96740,2/17/23 12:35,1:07:14,Within SLA,SD - FT - Employee Hardware Support,Low,Medium,7523,Within SLA,60:59:01,7107,Incident,Low
7/11/23 14:34,2/7/23 12:00,Institutional Advancement and Development,96741,6/19/23 12:01,7:29:31,Within SLA,SD - LS - Setups,Low,High,6942,SLA Violated,956:20:27,1344,Incident,Low
2/8/23 11:19,2/7/23 12:16,"Safety, Security, and Switchboard",96742,2/27/23 12:17,8:02:55,Within SLA,SD - FT - Employee Hardware Support,Low,Low,5662,Within SLA,8:02:54,7274,Incident,Low
2/8/23 14:35,2/7/23 12:21,Intercultural Affairs,96743,2/28/23 13:06,1:29:07,Within SLA,SD - ES - Event Support,Low,Low,5953,Within SLA,1:29:08,2150,Incident,Low
2/7/23 12:30,2/7/23 12:30,,96744,3/21/23 12:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:02,7107,Incident,Low
2/8/23 10:30,2/7/23 12:47,Institutional Advancement and Development,96745,2/27/23 12:47,6:42:36,Within SLA,SD - ES - Event Support,Low,Low,6942,Within SLA,6:42:35,9243,Incident,Low
2/14/23 12:34,2/7/23 13:13,Social Science and History,96746,2/28/23 13:14,4:44:02,Within SLA,SD - LS - Maintenance and Deployments,Low,Low,2556,Within SLA,35:20:46,1344,Incident,Low
2/8/23 16:20,2/7/23 13:28,Information Technology Services,96747,2/27/23 13:28,0:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,11:52:27,7274,Incident,Low
2/8/23 17:34,2/7/23 13:58,Information Technology Services,96748,2/28/23 14:12,0:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,2:48:19,7107,Incident,Low
2/9/23 14:35,2/7/23 14:49,Communication and Theatre Arts,96749,2/17/23 15:15,0:00:00,,SD - DC - Graphic Design,Low,Medium,9908,Within SLA,8:20:22,7107,Service Request,Low
2/7/23 14:50,2/7/23 14:50,,96750,3/21/23 14:50,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:02,7107,Incident,Low
2/23/23 10:35,2/7/23 15:03,Strategic Communications,96751,2/13/23 15:03,94:06:05,SLA Violated,SD - FT - Employee Software Support,Low,High,5310,SLA Violated,94:06:06,7274,Incident,Low
2/8/23 16:35,2/7/23 15:19,,96752,2/28/23 15:22,0:00:00,,SD - SS - Student Support,Low,Low,1228,Within SLA,1:13:00,7107,Incident,Low
3/12/23 11:34,2/7/23 16:00,,96753,2/14/23 16:00,18:44:14,SLA Violated,NT - General,Medium,Medium,6180,SLA Violated,173:34:49,3588,Incident,Low
3/16/23 16:33,2/7/23 16:35,,96754,3/21/23 16:35,2:00:22,Within SLA,NT - General,Medium,Low,2967,Within SLA,242:58:18,7107,Incident,Low
2/11/23 9:35,2/7/23 16:59,"Safety, Security, and Switchboard",96756,2/28/23 16:01,0:00:14,Within SLA,SD - FT - Employee Software Support,Low,Low,5662,Within SLA,18:59:26,7274,Incident,Low
2/7/23 17:30,2/7/23 17:30,,96757,3/21/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/8/23 6:32,2/8/23 6:32,,96758,3/21/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
2/9/23 12:34,2/8/23 7:50,,96759,2/8/23 8:00,0:00:00,,SD - SS - Checkouts,Low,Medium,5572,SLA Violated,3:45:59,7107,Service Request,High
2/8/23 10:28,2/8/23 7:59,Information Technology Services,96760,2/8/23 16:00,0:00:00,,NT - General,Medium,Urgent,2101,Within SLA,2:28:19,7107,Service Request,High
2/8/23 9:13,2/8/23 8:19,,96761,2/28/23 8:19,0:00:00,,SD - FT - Employee Software Support,Low,Low,9157,Within SLA,0:54:39,7274,Incident,Low
3/10/23 8:34,2/8/23 8:22,Dayton School of Business,96762,2/14/23 8:22,2:16:38,Within SLA,SD - FT - Employee Software Support,Low,High,3683,SLA Violated,189:00:49,7107,Incident,Low
3/17/23 9:36,2/8/23 9:53,Dayton School of Business,96763,3/24/23 10:38,1:52:34,Within SLA,NT - General,Medium,Low,6259,Within SLA,223:58:46,7107,Incident,Low
2/8/23 10:30,2/8/23 10:30,,96765,3/22/23 10:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:02,7107,Incident,Low
2/22/23 10:04,2/8/23 10:52,Human Resources,96766,2/14/23 10:52,6:27:17,Within SLA,SD - FT - Employee Lifecycle,Low,High,7642,SLA Violated,89:11:58,7107,Incident,Low
6/27/23 8:35,2/8/23 11:21,Institutional Advancement and Development,96767,6/19/23 11:00,0:00:00,,SD - SS - Checkouts,Low,Medium,6942,SLA Violated,861:08:11,7107,Service Request,High
6/27/23 8:35,2/8/23 11:22,Institutional Advancement and Development,96768,6/19/23 11:00,0:00:00,,SD - SS - Checkouts,Low,Medium,6942,SLA Violated,861:07:35,7107,Service Request,High
2/8/23 12:30,2/8/23 12:30,,96772,3/22/23 12:30,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/11/23 9:35,2/8/23 13:27,Dayton School of Business,96773,3/2/23 14:34,1:08:42,Within SLA,SD - LS - HyFlex Equipment,Low,Low,9325,Within SLA,2:26:44,1344,Incident,Low
2/9/23 15:23,2/8/23 13:28,Information Technology Services,96774,2/28/23 13:29,0:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,10:54:57,7274,Incident,Low
2/14/23 14:56,2/8/23 14:05,Information Technology Services,96775,2/28/23 14:05,4:43:49,Within SLA,SD - FT - Employee Hardware Support,Low,Low,5628,Within SLA,36:51:00,7107,Incident,Low
2/8/23 14:52,2/8/23 14:52,,96776,3/22/23 14:52,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:01,7107,Incident,Low
2/8/23 17:30,2/8/23 17:30,,96777,3/22/23 17:00,0:00:00,,NT - General,Medium,Low,7401,Within SLA,0:00:00,7107,Incident,Low
